node,entrez,gene_name,initial,ppion
9831.0,6926,TBX3,TRUE,FALSE
9832.0,79192,IRX1,TRUE,FALSE
9833.0,153572,IRX2,TRUE,FALSE
9834.0,3236,HOXD10,TRUE,FALSE
9835.0,64324,NSD1,TRUE,FALSE
9836.0,1136,CHRNA3,TRUE,FALSE
9837.0,51450,PRRX2,TRUE,FALSE
9838.0,10220,GDF11,TRUE,FALSE
9839.0,5090,PBX3,TRUE,FALSE
9840.0,339318,ZNF181,TRUE,FALSE
9841.0,3890,KRT84,TRUE,FALSE
9842.0,4223,MEOX2,TRUE,FALSE
9843.0,22993,HMGXB3,FALSE,FALSE
9844.0,84658,ADGRE3,TRUE,FALSE
9845.0,10516,FBLN5,TRUE,FALSE
9846.0,170825,GSX2,TRUE,FALSE
9847.0,79038,ZFYVE21,TRUE,FALSE
9848.0,92304,SCGB3A1,TRUE,FALSE
9849.0,3226,HOXC10,TRUE,FALSE
9850.0,4009,LMX1A,TRUE,FALSE
9851.0,3976,LIF,TRUE,FALSE
9852.0,10660,LBX1,TRUE,FALSE
9853.0,57167,SALL4,TRUE,FALSE
9854.0,149647,GARIN4,FALSE,FALSE
9855.0,22887,FOXJ3,TRUE,FALSE
9856.0,3232,HOXD3,TRUE,FALSE
9857.0,5396,PRRX1,TRUE,FALSE
9858.0,4255,MGMT,TRUE,FALSE
9859.0,8028,MLLT10,TRUE,FALSE
9860.0,1300,COL10A1,TRUE,FALSE
9861.0,3886,KRT35,TRUE,FALSE
9862.0,50805,IRX4,TRUE,FALSE
9863.0,7745,ZKSCAN8,TRUE,FALSE
9864.0,1911,PHC1,TRUE,FALSE
9865.0,2138,EYA1,TRUE,FALSE
9866.0,521,ATP5ME,TRUE,FALSE
9867.0,148103,ZNF599,FALSE,FALSE
9868.0,3640,INSL3,TRUE,FALSE
9869.0,5079,PAX5,TRUE,FALSE
9870.0,9496,TBX4,TRUE,FALSE
9871.0,54856,GON4L,TRUE,FALSE
9872.0,80714,PBX4,TRUE,FALSE
9873.0,6376,CX3CL1,TRUE,FALSE
9874.0,3588,IL10RB,TRUE,FALSE
9875.0,60489,APOBEC3G,TRUE,FALSE
9876.0,3684,ITGAM,TRUE,FALSE
9877.0,356,FASLG,TRUE,FALSE
9878.0,1896,EDA,TRUE,FALSE
9879.0,2069,EREG,TRUE,FALSE
9880.0,9728,SECISBP2L,TRUE,FALSE
9881.0,353164,TAS2R42,TRUE,FALSE
9882.0,1240,CMKLR1,TRUE,FALSE
9883.0,2787,GNG5,TRUE,FALSE
9884.0,3146,HMGB1,TRUE,FALSE
9885.0,259294,TAS2R19,TRUE,FALSE
9886.0,3433,IFIT2,TRUE,FALSE
9887.0,4889,NPY5R,TRUE,FALSE
9888.0,3601,IL15RA,TRUE,FALSE
9889.0,7078,TIMP3,TRUE,FALSE
9890.0,719,C3AR1,TRUE,FALSE
9891.0,7039,TGFA,TRUE,FALSE
9892.0,4162,MCAM,TRUE,FALSE
9893.0,1233,CCR4,TRUE,FALSE
9894.0,7292,TNFSF4,TRUE,FALSE
9895.0,23586,RIGI,TRUE,FALSE
9896.0,80313,LRRC27,TRUE,FALSE
9897.0,2853,GPR31,TRUE,FALSE
9898.0,3552,IL1A,TRUE,FALSE
9899.0,140766,ADAMTS14,TRUE,FALSE
9900.0,6375,XCL1,TRUE,FALSE
9901.0,3135,HLA-G,TRUE,FALSE
9902.0,8578,SCARF1,TRUE,FALSE
9903.0,6755,SSTR5,TRUE,FALSE
9904.0,2251,FGF6,TRUE,FALSE
9905.0,6402,SELL,TRUE,FALSE
9906.0,84971,ATG4D,TRUE,FALSE
9907.0,50943,FOXP3,TRUE,FALSE
9908.0,5451,POU2F1,TRUE,FALSE
9909.0,30834,POLR1H,TRUE,FALSE
9910.0,4049,LTA,TRUE,FALSE
9911.0,3133,HLA-E,TRUE,FALSE
9912.0,56923,NMUR2,TRUE,FALSE
9913.0,50616,IL22,TRUE,FALSE
9914.0,165140,OXER1,TRUE,FALSE
9915.0,4481,MSR1,TRUE,FALSE
9916.0,50839,TAS2R10,TRUE,FALSE
9917.0,9560,CCL4L2,TRUE,FALSE
9918.0,22914,KLRK1,TRUE,FALSE
9919.0,4886,NPY1R,TRUE,FALSE
9920.0,3451,IFNA17,TRUE,FALSE
9921.0,259293,TAS2R30,TRUE,FALSE
9922.0,6752,SSTR2,TRUE,FALSE
9923.0,2323,FLT3LG,TRUE,FALSE
9924.0,6361,CCL17,TRUE,FALSE
9925.0,6358,CCL14,TRUE,FALSE
9926.0,57007,ACKR3,TRUE,FALSE
9927.0,916,CD3E,TRUE,FALSE
9928.0,3604,TNFRSF9,TRUE,FALSE
9929.0,23658,LSM 5.00,TRUE,FALSE
9930.0,1230,CCR1,TRUE,FALSE
9931.0,84639,IL1F10,TRUE,FALSE
9932.0,339403,RXFP4,TRUE,FALSE
9933.0,219972,MPEG1,TRUE,FALSE
9934.0,283,ANG,TRUE,FALSE
9935.0,3824,KLRD1,TRUE,FALSE
9936.0,63940,GPSM3,TRUE,FALSE
9937.0,10578,GNLY,TRUE,FALSE
9938.0,53342,IL17D,TRUE,FALSE
9939.0,259286,TAS2R40,TRUE,FALSE
9940.0,3590,IL11RA,TRUE,FALSE
9941.0,5008,OSM,TRUE,FALSE
9942.0,113540,CMTM1,TRUE,FALSE
9943.0,940,CD28,TRUE,FALSE
9944.0,3578,IL9,TRUE,FALSE
9945.0,129521,NMS,TRUE,FALSE
9946.0,6348,CCL3,TRUE,FALSE
9947.0,9507,ADAMTS4,TRUE,FALSE
9948.0,2015,ADGRE1,TRUE,FALSE
9949.0,80306,MED28,TRUE,FALSE
9950.0,3430,IFI35,TRUE,FALSE
9951.0,2829,XCR1,TRUE,FALSE
9952.0,131450,CD200R1,TRUE,FALSE
9953.0,5806,PTX3,TRUE,FALSE
9954.0,3589,IL11,TRUE,FALSE
9955.0,8862,APLN,TRUE,FALSE
9956.0,10316,NMUR1,TRUE,FALSE
9957.0,23705,CADM1,TRUE,FALSE
9958.0,148641,SLC35F3,TRUE,FALSE
9959.0,952,CD38,TRUE,FALSE
9960.0,10022,INSL5,TRUE,FALSE
9961.0,84868,HAVCR2,TRUE,FALSE
9962.0,51083,GAL,TRUE,FALSE
9963.0,930,CD19,TRUE,FALSE
9964.0,4544,MTNR1B,TRUE,FALSE
9965.0,6359,CCL15,TRUE,FALSE
9966.0,2788,GNG7,TRUE,FALSE
9967.0,643,CXCR5,TRUE,FALSE
9968.0,3682,ITGAE,TRUE,FALSE
9969.0,3355,HTR1F,TRUE,FALSE
9970.0,729230,CCR2,TRUE,FALSE
9971.0,7043,TGFB3,TRUE,FALSE
9972.0,9966,TNFSF15,TRUE,FALSE
9973.0,259296,TAS2R50,TRUE,FALSE
9974.0,51289,RXFP3,TRUE,FALSE
9975.0,50832,TAS2R4,TRUE,FALSE
9976.0,338442,HCAR2,TRUE,FALSE
9977.0,6368,CCL23,TRUE,FALSE
9978.0,3600,IL15,TRUE,FALSE
9979.0,7130,TNFAIP6,TRUE,FALSE
9980.0,2916,GRM6,TRUE,FALSE
9981.0,6346,CCL1,TRUE,FALSE
9982.0,6288,SAA1,TRUE,FALSE
9983.0,4326,MMP17,TRUE,FALSE
9984.0,3659,IRF1,TRUE,FALSE
9985.0,4179,CD46,TRUE,FALSE
9986.0,10666,CD226,TRUE,FALSE
9987.0,3570,IL6R,TRUE,FALSE
9988.0,85480,TSLP,TRUE,FALSE
9989.0,2213,FCGR2B,TRUE,FALSE
9990.0,9235,IL32,TRUE,FALSE
9991.0,4543,MTNR1A,TRUE,FALSE
9992.0,9034,CCRL2,TRUE,FALSE
9993.0,1241,LTB4R,TRUE,FALSE
9994.0,146223,CMTM4,TRUE,FALSE
9995.0,8811,GALR2,TRUE,FALSE
9996.0,64066,MMP27,TRUE,FALSE
9997.0,259285,TAS2R39,TRUE,FALSE
9998.0,5197,PF4V1,TRUE,FALSE
9999.0,5697,PYY,TRUE,FALSE
10000.0,7077,TIMP2,TRUE,FALSE
10001.0,3352,HTR1D,TRUE,FALSE
10002.0,2841,GPR18,TRUE,FALSE
10003.0,8698,S1PR4,TRUE,FALSE
10004.0,259290,TAS2R31,TRUE,FALSE
10005.0,7593,MZF1,TRUE,FALSE
10006.0,6354,CCL7,TRUE,FALSE
10007.0,64806,IL25,TRUE,FALSE
10008.0,6360,CCL16,TRUE,FALSE
10009.0,50831,TAS2R3,TRUE,FALSE
10010.0,941,CD80,TRUE,FALSE
10011.0,10621,POLR3F,TRUE,FALSE
10012.0,10850,CCL27,TRUE,FALSE
10013.0,6846,XCL2,TRUE,FALSE
10014.0,10068,IL18BP,TRUE,FALSE
10015.0,6778,STAT6,TRUE,FALSE
10016.0,27178,IL37,TRUE,FALSE
10017.0,23192,ATG4B,TRUE,FALSE
10018.0,53637,S1PR5,TRUE,FALSE
10019.0,933,CD22,TRUE,FALSE
10020.0,55970,GNG12,TRUE,FALSE
10021.0,6349,CCL3L1,TRUE,FALSE
10022.0,9934,P2RY14,TRUE,FALSE
10023.0,2847,MCHR1,TRUE,FALSE
10024.0,27189,IL17C,TRUE,FALSE
10025.0,3384,ICAM2,TRUE,FALSE
10026.0,6357,CCL13,TRUE,FALSE
10027.0,29949,IL19,TRUE,FALSE
10028.0,10563,CXCL13,TRUE,FALSE
10029.0,7122,CLDN5,TRUE,FALSE
10030.0,11251,PTGDR2,TRUE,FALSE
10031.0,50834,TAS2R1,TRUE,FALSE
10032.0,29933,GPR132,TRUE,FALSE
10033.0,1436,CSF1R,TRUE,FALSE
10034.0,3620,IDO1,TRUE,FALSE
10035.0,27177,IL36B,TRUE,FALSE
10036.0,6751,SSTR1,TRUE,FALSE
10037.0,2826,CCR10,TRUE,FALSE
10038.0,7185,TRAF1,TRUE,FALSE
10039.0,1191,CLU,TRUE,FALSE
10040.0,2833,CXCR3,TRUE,FALSE
10041.0,7133,TNFRSF1B,TRUE,FALSE
10042.0,54209,TREM2,TRUE,FALSE
10043.0,6614,SIGLEC1,TRUE,FALSE
10044.0,3394,IRF8,TRUE,FALSE
10045.0,2793,GNGT2,TRUE,FALSE
10046.0,6367,CCL22,TRUE,FALSE
10047.0,388585,HES5,TRUE,FALSE
10048.0,8835,SOCS2,TRUE,FALSE
10049.0,3587,IL10RA,TRUE,FALSE
10050.0,4150,MAZ,TRUE,FALSE
10051.0,53829,P2RY13,TRUE,FALSE
10052.0,54429,TAS2R5,TRUE,FALSE
10053.0,9547,CXCL14,TRUE,FALSE
10054.0,27199,OXGR1,TRUE,FALSE
10055.0,91937,TIMD4,TRUE,FALSE
10056.0,84938,ATG4C,TRUE,FALSE
10057.0,94235,GNG8,TRUE,FALSE
10058.0,80380,PDCD1LG2,TRUE,FALSE
10059.0,50837,TAS2R7,TRUE,FALSE
10060.0,1232,CCR3,TRUE,FALSE
10061.0,623,BDKRB1,TRUE,FALSE
10062.0,23765,IL17RA,TRUE,FALSE
10063.0,9437,NCR1,TRUE,FALSE
10064.0,214,ALCAM,TRUE,FALSE
10065.0,728,C5AR1,TRUE,FALSE
10066.0,6369,CCL24,TRUE,FALSE
10067.0,714,C1QC,TRUE,FALSE
10068.0,22918,CD93,TRUE,FALSE
10069.0,5176,SERPINF1,TRUE,FALSE
10070.0,282616,IFNL2,TRUE,FALSE
10071.0,8038,ADAM12,TRUE,FALSE
10072.0,4345,CD200,TRUE,FALSE
10073.0,969,CD69,TRUE,FALSE
10074.0,27179,IL36A,TRUE,FALSE
10075.0,3811,KIR3DL1,TRUE,FALSE
10076.0,59340,HRH4,TRUE,FALSE
10077.0,5367,PMCH,TRUE,FALSE
10078.0,2852,GPER1,TRUE,FALSE
10079.0,8754,ADAM9,TRUE,FALSE
10080.0,7391,USF1,TRUE,FALSE
10081.0,131474,CHCHD4,TRUE,FALSE
10082.0,10936,GPR75,TRUE,FALSE
10083.0,146225,CMTM2,TRUE,FALSE
10084.0,1524,CX3CR1,TRUE,FALSE
10085.0,1440,CSF3,TRUE,FALSE
10086.0,972,CD74,TRUE,FALSE
10087.0,187,APLNR,TRUE,FALSE
10088.0,8484,GALR3,TRUE,FALSE
10089.0,284312,ZSCAN1,TRUE,FALSE
10090.0,3385,ICAM3,TRUE,FALSE
10091.0,3663,IRF5,TRUE,FALSE
10092.0,2322,FLT3,TRUE,FALSE
10093.0,3441,IFNA4,TRUE,FALSE
10094.0,80834,TAS1R2,TRUE,FALSE
10095.0,26525,IL36RN,TRUE,FALSE
10096.0,259295,TAS2R20,TRUE,FALSE
10097.0,727,C5,TRUE,FALSE
10098.0,4939,OAS2,TRUE,FALSE
10099.0,2786,GNG4,TRUE,FALSE
10100.0,50838,TAS2R13,TRUE,FALSE
10101.0,10673,TNFSF13B,TRUE,FALSE
10102.0,27242,TNFRSF21,TRUE,FALSE
10103.0,2840,GPR17,TRUE,FALSE
10104.0,3351,HTR1B,TRUE,FALSE
10105.0,56670,SUCNR1,TRUE,FALSE
10106.0,1901,S1PR1,TRUE,FALSE
10107.0,50835,TAS2R9,TRUE,FALSE
10108.0,54331,GNG2,TRUE,FALSE
10109.0,6404,SELPLG,TRUE,FALSE
10110.0,10630,PDPN,TRUE,FALSE
10111.0,3568,IL5RA,TRUE,FALSE
10112.0,945,CD33,TRUE,FALSE
10113.0,144110,TMEM86A,TRUE,FALSE
10114.0,282618,IFNL1,TRUE,FALSE
10115.0,942,CD86,TRUE,FALSE
10116.0,6693,SPN,TRUE,FALSE
10117.0,6403,SELP,TRUE,FALSE
10118.0,51192,CKLF,TRUE,FALSE
10119.0,4360,MRC1,TRUE,FALSE
10120.0,10344,CCL26,TRUE,FALSE
10121.0,83756,TAS1R3,TRUE,FALSE
10122.0,3804,KIR2DL3,TRUE,FALSE
10123.0,3669,ISG20,TRUE,FALSE
10124.0,10623,POLR3C,TRUE,FALSE
10125.0,6678,SPARC,TRUE,FALSE
10126.0,115650,TNFRSF13C,TRUE,FALSE
10127.0,6688,SPI1,TRUE,FALSE
10128.0,6355,CCL8,TRUE,FALSE
10129.0,126006,PCP2,TRUE,FALSE
10130.0,9509,ADAMTS2,TRUE,FALSE
10131.0,80835,TAS1R1,TRUE,FALSE
10132.0,2633,GBP1,TRUE,FALSE
10133.0,50865,HEBP1,TRUE,FALSE
10134.0,259287,TAS2R41,TRUE,FALSE
10135.0,84432,PROK1,TRUE,FALSE
10136.0,9313,MMP20,TRUE,FALSE
10137.0,50836,TAS2R8,TRUE,FALSE
10138.0,2587,GALR1,TRUE,FALSE
10139.0,8303,SNN,TRUE,FALSE
10140.0,8751,ADAM15,TRUE,FALSE
10141.0,10874,NMU,TRUE,FALSE
10142.0,3593,IL12B,TRUE,FALSE
10143.0,3673,ITGA2,TRUE,FALSE
10144.0,112744,IL17F,TRUE,FALSE
10145.0,7850,IL1R2,TRUE,FALSE
10146.0,26086,GPSM1,TRUE,FALSE
10147.0,27198,HCAR1,TRUE,FALSE
10148.0,6401,SELE,TRUE,FALSE
10149.0,2357,FPR1,TRUE,FALSE
10150.0,51497,NELFCD,TRUE,FALSE
10151.0,3934,LCN2,TRUE,FALSE
10152.0,338773,TMEM119,TRUE,FALSE
10153.0,3561,IL2RG,TRUE,FALSE
10154.0,29126,CD274,TRUE,FALSE
10155.0,58191,CXCL16,TRUE,FALSE
10156.0,30835,CD209,TRUE,FALSE
10157.0,6364,CCL20,TRUE,FALSE
10158.0,8744,TNFSF9,TRUE,FALSE
10159.0,1236,CCR7,TRUE,FALSE
10160.0,64805,P2RY12,TRUE,FALSE
10161.0,259289,TAS2R43,TRUE,FALSE
10162.0,2790,GNG10,TRUE,FALSE
10163.0,50840,TAS2R14,TRUE,FALSE
10164.0,710,SERPING1,TRUE,FALSE
10165.0,1880,GPR183,TRUE,FALSE
10166.0,56477,CCL28,TRUE,FALSE
10167.0,2209,FCGR1A,TRUE,FALSE
10168.0,939,CD27,TRUE,FALSE
10169.0,117579,RLN3,TRUE,FALSE
10170.0,51554,ACKR4,TRUE,FALSE
10171.0,10459,MAD2L2,TRUE,FALSE
10172.0,10663,CXCR6,TRUE,FALSE
10173.0,9398,CD101,TRUE,FALSE
10174.0,2837,UTS2R,TRUE,FALSE
10175.0,3107,HLA-C,TRUE,FALSE
10176.0,6362,CCL18,TRUE,FALSE
10177.0,177,AGER,TRUE,FALSE
10178.0,3106,HLA-B,TRUE,FALSE
10179.0,9332,CD163,TRUE,FALSE
10180.0,123920,CMTM3,TRUE,FALSE
10181.0,6335,SCN9A,TRUE,FALSE
10182.0,55234,SMU1,TRUE,FALSE
10183.0,1903,S1PR3,TRUE,FALSE
10184.0,284340,CXCL17,TRUE,FALSE
10185.0,54210,TREM1,TRUE,FALSE
10186.0,2359,FPR3,TRUE,FALSE
10187.0,943,TNFRSF8,TRUE,FALSE
10188.0,3452,IFNA21,TRUE,FALSE
10189.0,3440,IFNA2,TRUE,FALSE
10190.0,3597,IL13RA1,TRUE,FALSE
10191.0,3902,LAG3,TRUE,FALSE
10192.0,5454,POU3F2,TRUE,FALSE
10193.0,5992,RFX4,TRUE,FALSE
10194.0,146433,IL34,TRUE,FALSE
10195.0,9508,ADAMTS3,TRUE,FALSE
10196.0,4050,LTB,TRUE,FALSE
10197.0,80332,ADAM33,TRUE,FALSE
10198.0,51330,TNFRSF12A,TRUE,FALSE
10199.0,976,ADGRE5,TRUE,FALSE
10200.0,10100,TSPAN2,TRUE,FALSE
10201.0,2834,PRLHR,TRUE,FALSE
10202.0,944,TNFSF8,TRUE,FALSE
10203.0,66000,TMEM108,TRUE,FALSE
10204.0,338398,TAS2R60,TRUE,FALSE
10205.0,921,CD5,TRUE,FALSE
10206.0,10219,KLRG1,TRUE,FALSE
10207.0,25839,COG4,TRUE,FALSE
10208.0,60592,SCOC,TRUE,FALSE
10209.0,79006,METRN,TRUE,FALSE
10210.0,11196,SEC23IP,TRUE,FALSE
10211.0,64792,IFT22,TRUE,FALSE
10212.0,4833,NME4,TRUE,FALSE
10213.0,323,APBB2,TRUE,FALSE
10214.0,162979,ZNF296,TRUE,FALSE
10215.0,23261,CAMTA1,TRUE,FALSE
10216.0,23259,DDHD2,TRUE,FALSE
10217.0,3017,H2BC5,TRUE,FALSE
10218.0,53407,STX18,TRUE,FALSE
10219.0,9220,,TRUE,FALSE
10220.0,6399,TRAPPC2,TRUE,FALSE
10221.0,84922,FIZ1,TRUE,FALSE
10222.0,23034,SAMD4A,TRUE,FALSE
10223.0,91369,ANKRD40,TRUE,FALSE
10224.0,83716,CRISPLD2,TRUE,FALSE
10225.0,25851,TECPR1,TRUE,FALSE
10226.0,23355,VPS8,TRUE,FALSE
10227.0,83882,TSPAN10,TRUE,FALSE
10228.0,286527,TMSB15B,TRUE,FALSE
10229.0,81492,RSPH6A,TRUE,FALSE
10230.0,126208,ZNF787,TRUE,FALSE
10231.0,96764,TGS1,TRUE,FALSE
10232.0,114879,OSBPL5,TRUE,FALSE
10233.0,148198,ZNF98,TRUE,FALSE
10234.0,2702,GJA5,TRUE,FALSE
10235.0,84342,COG8,TRUE,FALSE
10236.0,10849,POLR1G,TRUE,FALSE
10237.0,6451,SH3BGRL,TRUE,FALSE
10238.0,205564,SENP5,TRUE,FALSE
10239.0,1209,CLPTM1,TRUE,FALSE
10240.0,91801,ALKBH8,TRUE,FALSE
10241.0,255101,CFAP65,TRUE,FALSE
10242.0,5787,PTPRB,TRUE,FALSE
10243.0,79188,TMEM43,TRUE,FALSE
10244.0,9895,TECPR2,TRUE,FALSE
10245.0,284207,METRNL,TRUE,FALSE
10246.0,345222,MSANTD1,TRUE,FALSE
10247.0,160492,LMNTD1,TRUE,FALSE
10248.0,100130988,SPMIP7,TRUE,FALSE
10249.0,154796,AMOT,TRUE,FALSE
10250.0,6141,RPL18,TRUE,FALSE
10251.0,10174,SORBS3,TRUE,FALSE
10252.0,54682,MANSC1,TRUE,FALSE
10253.0,27314,RAB30,TRUE,FALSE
10254.0,90411,MCFD2,TRUE,FALSE
10255.0,344558,SH3RF3,TRUE,FALSE
10256.0,88745,RRP36,TRUE,FALSE
10257.0,83877,TM2D2,TRUE,FALSE
10258.0,10202,DHRS2,TRUE,FALSE
10259.0,441531,PGAM4,TRUE,FALSE
10260.0,6450,SH3BGR,TRUE,FALSE
10261.0,51693,TRAPPC2L,TRUE,FALSE
10262.0,10189,ALYREF,TRUE,FALSE
10263.0,57511,COG6,TRUE,FALSE
10264.0,5151,PDE8A,TRUE,FALSE
10265.0,3060,HCRT,TRUE,FALSE
10266.0,4901,NRL,TRUE,FALSE
10267.0,388552,BLOC1S3,TRUE,FALSE
10268.0,1389,CREBL2,TRUE,FALSE
10269.0,10342,TFG,TRUE,FALSE
10270.0,79760,GEMIN7,TRUE,FALSE
10271.0,126003,TRAPPC5,TRUE,FALSE
10272.0,79652,TMEM204,TRUE,FALSE
10273.0,10811,NOXA1,TRUE,FALSE
10274.0,7508,XPC,TRUE,FALSE
10275.0,286464,CFAP47,TRUE,FALSE
10276.0,4832,NME3,TRUE,FALSE
10277.0,255877,BCL6B,TRUE,FALSE
10278.0,7743,ZNF189,TRUE,FALSE
10279.0,284352,PPP1R37,TRUE,FALSE
10280.0,23253,ANKRD12,TRUE,FALSE
10281.0,339834,IHO1,TRUE,FALSE
10282.0,152503,SH3D19,TRUE,FALSE
10283.0,219995,MS4A15,TRUE,FALSE
10284.0,9742,IFT140,TRUE,FALSE
10285.0,10597,TRAPPC2B,FALSE,FALSE
10286.0,662,BNIP1,TRUE,FALSE
10287.0,84058,WDR54,FALSE,FALSE
10288.0,114984,FLYWCH2,TRUE,FALSE
10289.0,10602,CDC42EP3,TRUE,FALSE
10290.0,6699,SPRR1B,TRUE,FALSE
10291.0,4774,NFIA,TRUE,FALSE
10292.0,23683,PRKD3,TRUE,FALSE
10293.0,23503,ZFYVE26,TRUE,FALSE
10294.0,55353,LAPTM4B,TRUE,FALSE
10295.0,27107,ZBTB11,TRUE,FALSE
10296.0,8908,GYG2,TRUE,FALSE
10297.0,27301,APEX2,TRUE,FALSE
10298.0,11023,VAX1,TRUE,FALSE
10299.0,6936,GCFC2,TRUE,FALSE
10300.0,130617,ZFAND2B,TRUE,FALSE
10301.0,127700,OSCP1,TRUE,FALSE
10302.0,23111,SPART,TRUE,FALSE
10303.0,440275,EIF2AK4,TRUE,FALSE
10304.0,51072,MEMO1,TRUE,FALSE
10305.0,9789,SPCS2,TRUE,FALSE
10306.0,60490,PPCDC,TRUE,FALSE
10307.0,64419,MTMR14,TRUE,FALSE
10308.0,10691,GMEB1,TRUE,FALSE
10309.0,90637,ZFAND2A,TRUE,FALSE
10310.0,64847,SPATA20,TRUE,FALSE
10311.0,283377,SPRYD4,TRUE,FALSE
10312.0,1,A1BG,TRUE,FALSE
10313.0,140732,SUN5,TRUE,FALSE
10314.0,9512,PMPCB,TRUE,FALSE
10315.0,26609,VCX,TRUE,FALSE
10316.0,79830,ZMYM1,TRUE,FALSE
10317.0,90624,LYRM7,TRUE,FALSE
10318.0,54938,SARS2,TRUE,FALSE
10319.0,51142,CHCHD2,TRUE,FALSE
10320.0,221424,LRRC73,FALSE,FALSE
10321.0,9205,ZMYM5,FALSE,FALSE
10322.0,6903,TBCC,FALSE,FALSE
10323.0,23203,PMPCA,TRUE,FALSE
10324.0,10905,MAN1A2,TRUE,FALSE
10325.0,64412,GZF1,TRUE,FALSE
10326.0,8891,EIF2B3,TRUE,FALSE
10327.0,2676,GFRA3,TRUE,FALSE
10328.0,4653,MYOC,TRUE,FALSE
10329.0,8622,PDE8B,TRUE,FALSE
10330.0,56052,ALG1,TRUE,FALSE
10331.0,81557,MAGED4B,TRUE,FALSE
10332.0,9204,ZMYM6,TRUE,FALSE
10333.0,1106,CHD2,TRUE,FALSE
10334.0,57109,REXO4,TRUE,FALSE
10335.0,653583,PHLDB3,FALSE,FALSE
10336.0,84924,ZNF566,TRUE,FALSE
10337.0,10101,NUBP2,TRUE,FALSE
10338.0,26073,POLDIP2,TRUE,FALSE
10339.0,54665,RSBN1,TRUE,FALSE
10340.0,9202,ZMYM4,TRUE,FALSE
10341.0,100533952,RBAK-RBAKDN,TRUE,FALSE
10342.0,22873,DZIP1,TRUE,FALSE
10343.0,51614,ERGIC3,TRUE,FALSE
10344.0,5620,PRM2,TRUE,FALSE
10345.0,6954,TCP11,TRUE,FALSE
10346.0,58531,PRM3,TRUE,FALSE
10347.0,200810,ALG1L1P,TRUE,FALSE
10348.0,54936,ADPRS,TRUE,FALSE
10349.0,100996648,TCP11X2,TRUE,FALSE
10350.0,92399,MRRF,TRUE,FALSE
10351.0,8706,B3GALNT1,TRUE,FALSE
10352.0,11267,SNF8,TRUE,FALSE
10353.0,644974,ALG1L2,TRUE,FALSE
10354.0,168391,GALNTL5,TRUE,FALSE
10355.0,64116,SLC39A8,TRUE,FALSE
10356.0,51499,TRIAP1,TRUE,FALSE
10357.0,389813,AJM1,FALSE,FALSE
10358.0,84221,SPATC1L,TRUE,FALSE
10359.0,593,BCKDHA,TRUE,FALSE
10360.0,1600,DAB1,TRUE,FALSE
10361.0,255394,TCP11L2,TRUE,FALSE
10362.0,56946,EMSY,TRUE,FALSE
10363.0,55937,APOM,TRUE,FALSE
10364.0,51480,VCX2,FALSE,FALSE
10365.0,6472,SHMT2,TRUE,FALSE
10366.0,25821,MTO1,TRUE,FALSE
10367.0,285148,IAH1,TRUE,FALSE
10368.0,353324,SPATA12,FALSE,FALSE
10369.0,9203,ZMYM3,TRUE,FALSE
10370.0,222194,RSBN1L,TRUE,FALSE
10371.0,112483,SAT2,TRUE,FALSE
10372.0,84282,RNF135,TRUE,FALSE
10373.0,6239,RREB1,TRUE,FALSE
10374.0,425054,VCX3B,TRUE,FALSE
10375.0,6734,SRPRA,TRUE,FALSE
10376.0,51481,VCX3A,TRUE,FALSE
10377.0,25903,OLFML2B,TRUE,FALSE
10378.0,4682,NUBP1,TRUE,FALSE
10379.0,80237,ELL3,TRUE,FALSE
10380.0,148823,GCSAML,TRUE,FALSE
10381.0,55346,TCP11L1,TRUE,FALSE
10382.0,51111,KMT5B,TRUE,FALSE
10383.0,340562,SATL1,TRUE,FALSE
10384.0,80789,INTS5,TRUE,FALSE
10385.0,57786,RBAK,TRUE,FALSE
10386.0,100131187,TSTD1,TRUE,FALSE
10387.0,10463,SLC30A9,TRUE,FALSE
10388.0,134147,CMBL,TRUE,FALSE
10389.0,11149,BVES,TRUE,FALSE
10390.0,160762,CCDC63,FALSE,FALSE
10391.0,51526,OSER1,FALSE,FALSE
10392.0,4607,MYBPC3,TRUE,FALSE
10393.0,55020,TTC38,TRUE,FALSE
10394.0,55225,RAVER2,TRUE,FALSE
10395.0,10200,MPHOSPH6,TRUE,FALSE
10396.0,5074,PAWR,TRUE,FALSE
10397.0,2744,GLS,TRUE,FALSE
10398.0,4482,MSRA,TRUE,FALSE
10399.0,51268,PIPOX,TRUE,FALSE
10400.0,728239,MAGED4,TRUE,FALSE
10401.0,55785,FGD6,TRUE,FALSE
10402.0,5626,PROP1,TRUE,FALSE
10403.0,9825,SPATA2,TRUE,FALSE
10404.0,255220,TXNDC8,TRUE,FALSE
10405.0,51218,GLRX5,TRUE,FALSE
10406.0,84705,GTPBP3,TRUE,FALSE
10407.0,2712,GK2,TRUE,FALSE
10408.0,10111,RAD50,TRUE,FALSE
10409.0,154150,HDGFL1,TRUE,FALSE
10410.0,57222,ERGIC1,TRUE,FALSE
10411.0,400916,CHCHD10,TRUE,FALSE
10412.0,144363,ETFRF1,TRUE,FALSE
10413.0,64793,CEP85,TRUE,FALSE
10414.0,29100,TMEM208,FALSE,FALSE
10415.0,25817,TAFA5,TRUE,FALSE
10416.0,55833,UBAP2,TRUE,FALSE
10417.0,9487,PIGL,TRUE,FALSE
10418.0,64421,DCLRE1C,TRUE,FALSE
